"";"nom";"prenom";"age";"minutes";"Competition";"year";"saison";"lien"
"784";"Ta'avao-Matau";"Angus";22;67;"Super Rugby";1990;"11/12";"http://www.itsrugby.fr/joueur_19606.html"
"785";"Coltman";"Liam";25;935;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19607.html"
"786";"Coltman";"Liam";24;631;"Super Rugby";1990;"13/14";"http://www.itsrugby.fr/joueur_19607.html"
"787";"Coltman";"Liam";23;361;"Super Rugby";1990;"12/13";"http://www.itsrugby.fr/joueur_19607.html"
"788";"Franklin";"Thomas";25;879;"Super Rugby";1990;"15/16";"http://www.itsrugby.fr/joueur_19609.html"
"789";"Franklin";"Thomas";24;794;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19609.html"
"790";"Franklin";"Thomas";23;426;"Super Rugby";1990;"13/14";"http://www.itsrugby.fr/joueur_19609.html"
"791";"Raaymakers";"Ronald";23;33;"Super Rugby";1990;"12/13";"http://www.itsrugby.fr/joueur_19612.html"
"792";"Whitelock";"Luke";25;835;"Super Rugby";1991;"15/16";"http://www.itsrugby.fr/joueur_19614.html"
"793";"Whitelock";"Luke";24;242;"Super Rugby";1991;"14/15";"http://www.itsrugby.fr/joueur_19614.html"
"794";"Whitelock";"Luke";23;765;"Super Rugby";1991;"13/14";"http://www.itsrugby.fr/joueur_19614.html"
"795";"Whitelock";"Luke";22;734;"Super Rugby";1991;"12/13";"http://www.itsrugby.fr/joueur_19614.html"
"796";"Whitelock";"Luke";21;259;"Super Rugby";1991;"11/12";"http://www.itsrugby.fr/joueur_19614.html"
"797";"Polwart";"Sean";25;76;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19615.html"
"798";"Polwart";"Sean";22;15;"Super Rugby";1990;"11/12";"http://www.itsrugby.fr/joueur_19615.html"
"799";"Polwart";"Sean";21;17;"Super Rugby";1990;"10/11";"http://www.itsrugby.fr/joueur_19615.html"
"800";"Hammington";"Kayne";25;61;"Super Rugby";1990;"15/16";"http://www.itsrugby.fr/joueur_19616.html"
"801";"Bleyendaal";"Tyler";24;63;"Super Rugby";1990;"13/14";"http://www.itsrugby.fr/joueur_19617.html"
"802";"Bleyendaal";"Tyler";23;510;"Super Rugby";1990;"12/13";"http://www.itsrugby.fr/joueur_19617.html"
"803";"Bleyendaal";"Tyler";22;260;"Super Rugby";1990;"11/12";"http://www.itsrugby.fr/joueur_19617.html"
"804";"Parker";"Hayden";25;146;"Super Rugby";1990;"15/16";"http://www.itsrugby.fr/joueur_19618.html"
"805";"Parker";"Hayden";24;17;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19618.html"
"806";"Parker";"Hayden";23;361;"Super Rugby";1990;"13/14";"http://www.itsrugby.fr/joueur_19618.html"
"807";"Parker";"Hayden";22;270;"Super Rugby";1990;"12/13";"http://www.itsrugby.fr/joueur_19618.html"
"808";"Savea";"Julian";25;1016;"Super Rugby";1990;"15/16";"http://www.itsrugby.fr/joueur_19619.html"
"809";"Savea";"Julian";24;1247;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19619.html"
"810";"Savea";"Julian";23;1242;"Super Rugby";1990;"13/14";"http://www.itsrugby.fr/joueur_19619.html"
"811";"Savea";"Julian";22;1200;"Super Rugby";1990;"12/13";"http://www.itsrugby.fr/joueur_19619.html"
"812";"Savea";"Julian";21;1021;"Super Rugby";1990;"11/12";"http://www.itsrugby.fr/joueur_19619.html"
"813";"Savea";"Julian";20;718;"Super Rugby";1990;"10/11";"http://www.itsrugby.fr/joueur_19619.html"
"814";"Marshall";"Tom";25;952;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19622.html"
"815";"Marshall";"Tom";24;1004;"Super Rugby";1990;"13/14";"http://www.itsrugby.fr/joueur_19622.html"
"816";"Marshall";"Tom";23;1360;"Super Rugby";1990;"12/13";"http://www.itsrugby.fr/joueur_19622.html"
"817";"Marshall";"Tom";22;282;"Super Rugby";1990;"11/12";"http://www.itsrugby.fr/joueur_19622.html"
"818";"Marshall";"Tom";21;790;"Super Rugby";1990;"10/11";"http://www.itsrugby.fr/joueur_19622.html"
"819";"Woodward";"Jason";25;212;"Super Rugby";1990;"14/15";"http://www.itsrugby.fr/joueur_19624.html"
"820";"Luatua";"Steven";25;1127;"Super Rugby";1991;"15/16";"http://www.itsrugby.fr/joueur_19714.html"
"821";"Luatua";"Steven";24;664;"Super Rugby";1991;"14/15";"http://www.itsrugby.fr/joueur_19714.html"
"822";"Luatua";"Steven";23;1093;"Super Rugby";1991;"13/14";"http://www.itsrugby.fr/joueur_19714.html"
"823";"Luatua";"Steven";22;1051;"Super Rugby";1991;"12/13";"http://www.itsrugby.fr/joueur_19714.html"
"824";"Luatua";"Steven";21;396;"Super Rugby";1991;"11/12";"http://www.itsrugby.fr/joueur_19714.html"
"825";"Piutau";"Charles";23;740;"Super Rugby";1991;"14/15";"http://www.itsrugby.fr/joueur_19748.html"
"826";"Piutau";"Charles";22;969;"Super Rugby";1991;"13/14";"http://www.itsrugby.fr/joueur_19748.html"
"827";"Piutau";"Charles";21;1280;"Super Rugby";1991;"12/13";"http://www.itsrugby.fr/joueur_19748.html"
"828";"Piutau";"Charles";20;160;"Super Rugby";1991;"11/12";"http://www.itsrugby.fr/joueur_19748.html"
"829";"Haywood";"Michael";25;1268;"Premiership";1991;"16/17";"http://www.itsrugby.fr/joueur_19829.html"
"830";"Haywood";"Michael";24;1377;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_19829.html"
"831";"Haywood";"Michael";23;1091;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_19829.html"
"832";"Haywood";"Michael";22;936;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_19829.html"
"833";"Haywood";"Michael";21;612;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_19829.html"
"834";"Haywood";"Michael";20;234;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_19829.html"
"835";"Sopoaga";"Lima";25;1188;"Super Rugby";1991;"15/16";"http://www.itsrugby.fr/joueur_19838.html"
"836";"Sopoaga";"Lima";24;1329;"Super Rugby";1991;"14/15";"http://www.itsrugby.fr/joueur_19838.html"
"837";"Sopoaga";"Lima";23;964;"Super Rugby";1991;"13/14";"http://www.itsrugby.fr/joueur_19838.html"
"838";"Sopoaga";"Lima";22;216;"Super Rugby";1991;"12/13";"http://www.itsrugby.fr/joueur_19838.html"
"839";"Sopoaga";"Lima";21;110;"Super Rugby";1991;"11/12";"http://www.itsrugby.fr/joueur_19838.html"
"840";"Sopoaga";"Lima";20;441;"Super Rugby";1991;"10/11";"http://www.itsrugby.fr/joueur_19838.html"
"841";"Cane";"Sam";25;931;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_19873.html"
"842";"Cane";"Sam";24;1249;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_19873.html"
"843";"Cane";"Sam";23;1171;"Super Rugby";1992;"14/15";"http://www.itsrugby.fr/joueur_19873.html"
"844";"Cane";"Sam";22;716;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_19873.html"
"845";"Cane";"Sam";21;932;"Super Rugby";1992;"12/13";"http://www.itsrugby.fr/joueur_19873.html"
"846";"Cane";"Sam";20;703;"Super Rugby";1992;"11/12";"http://www.itsrugby.fr/joueur_19873.html"
"847";"Cane";"Sam";19;114;"Super Rugby";1992;"10/11";"http://www.itsrugby.fr/joueur_19873.html"
"848";"Berard";"Pierre";25;420;"Top 14";1991;"15/16";"http://www.itsrugby.fr/joueur_20606.html"
"849";"Berard";"Pierre";25;80;"Top 14";1991;"15/16";"http://www.itsrugby.fr/joueur_20606.html"
"850";"Berard";"Pierre";24;1089;"Top 14";1991;"14/15";"http://www.itsrugby.fr/joueur_20606.html"
"851";"Berard";"Pierre";23;1060;"Top 14";1991;"13/14";"http://www.itsrugby.fr/joueur_20606.html"
"852";"Berard";"Pierre";22;741;"Top 14";1991;"12/13";"http://www.itsrugby.fr/joueur_20606.html"
"853";"Berard";"Pierre";21;64;"Top 14";1991;"11/12";"http://www.itsrugby.fr/joueur_20606.html"
"854";"Berard";"Pierre";20;1255;"Top 14";1991;"10/11";"http://www.itsrugby.fr/joueur_20606.html"
"855";"Fidinde";"Jean-Charles";22;13;"Top 14";1992;"13/14";"http://www.itsrugby.fr/joueur_21638.html"
"856";"Buttin";"Jean-Marcellin";25;1237;"Top 14";1991;"16/17";"http://www.itsrugby.fr/joueur_21782.html"
"857";"Buttin";"Jean-Marcellin";24;994;"Top 14";1991;"15/16";"http://www.itsrugby.fr/joueur_21782.html"
"858";"Buttin";"Jean-Marcellin";23;933;"Top 14";1991;"14/15";"http://www.itsrugby.fr/joueur_21782.html"
"859";"Buttin";"Jean-Marcellin";22;1325;"Top 14";1991;"13/14";"http://www.itsrugby.fr/joueur_21782.html"
"860";"Buttin";"Jean-Marcellin";21;1078;"Top 14";1991;"12/13";"http://www.itsrugby.fr/joueur_21782.html"
"861";"Buttin";"Jean-Marcellin";20;1416;"Top 14";1991;"11/12";"http://www.itsrugby.fr/joueur_21782.html"
"862";"Yarde";"Marland";25;1595;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_21787.html"
"863";"Yarde";"Marland";24;1250;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_21787.html"
"864";"Yarde";"Marland";23;1520;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_21787.html"
"865";"Yarde";"Marland";22;952;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_21787.html"
"866";"Yarde";"Marland";21;1456;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_21787.html"
"867";"Yarde";"Marland";20;326;"Premiership";1992;"11/12";"http://www.itsrugby.fr/joueur_21787.html"
"868";"Jones";"Sam";25;315;"Premiership";1991;"16/17";"http://www.itsrugby.fr/joueur_21798.html"
"869";"Jones";"Sam";24;654;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_21798.html"
"870";"Jones";"Sam";23;342;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_21798.html"
"871";"Jones";"Sam";22;929;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_21798.html"
"872";"Jones";"Sam";21;624;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_21798.html"
"873";"Jones";"Sam";20;732;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_21798.html"
"874";"Jones";"Sam";19;155;"Premiership";1991;"10/11";"http://www.itsrugby.fr/joueur_21798.html"
"875";"Britton";"Koree";23;785;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_21856.html"
"876";"Britton";"Koree";22;19;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_21856.html"
"877";"Britton";"Koree";22;100;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_21856.html"
"878";"Britton";"Koree";21;398;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_21856.html"
"879";"Mills";"Ryan";25;916;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22012.html"
"880";"Mills";"Ryan";24;1609;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22012.html"
"881";"Mills";"Ryan";22;505;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22012.html"
"882";"Mills";"Ryan";21;270;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22012.html"
"883";"Mills";"Ryan";20;80;"Premiership";1992;"11/12";"http://www.itsrugby.fr/joueur_22012.html"
"884";"Mills";"Ryan";19;39;"Premiership";1992;"10/11";"http://www.itsrugby.fr/joueur_22012.html"
"885";"Short";"Andrew";24;18;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_22108.html"
"886";"Short";"Andrew";22;146;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_22108.html"
"887";"Short";"Andrew";21;35;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_22108.html"
"888";"Robson";"Dan";25;946;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22109.html"
"889";"Robson";"Dan";24;1081;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22109.html"
"890";"Robson";"Dan";23;624;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_22109.html"
"891";"Robson";"Dan";22;712;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22109.html"
"892";"Robson";"Dan";21;1034;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22109.html"
"893";"Robson";"Dan";20;52;"Premiership";1992;"11/12";"http://www.itsrugby.fr/joueur_22109.html"
"894";"Robson";"Dan";19;14;"Premiership";1992;"10/11";"http://www.itsrugby.fr/joueur_22109.html"
"895";"Perenara";"TJ";25;1236;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_22116.html"
"896";"Perenara";"TJ";24;1293;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_22116.html"
"897";"Perenara";"TJ";23;1206;"Super Rugby";1992;"14/15";"http://www.itsrugby.fr/joueur_22116.html"
"898";"Perenara";"TJ";22;1126;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_22116.html"
"899";"Perenara";"TJ";21;1047;"Super Rugby";1992;"12/13";"http://www.itsrugby.fr/joueur_22116.html"
"900";"Perenara";"TJ";20;813;"Super Rugby";1992;"11/12";"http://www.itsrugby.fr/joueur_22116.html"
"901";"Thomas";"Henry";25;383;"Premiership";1991;"16/17";"http://www.itsrugby.fr/joueur_22160.html"
"902";"Thomas";"Henry";24;1016;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_22160.html"
"903";"Thomas";"Henry";23;826;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_22160.html"
"904";"Thomas";"Henry";22;677;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_22160.html"
"905";"Thomas";"Henry";21;602;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_22160.html"
"906";"Thomas";"Henry";20;834;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_22160.html"
"907";"Thomas";"Henry";19;700;"Premiership";1991;"10/11";"http://www.itsrugby.fr/joueur_22160.html"
"908";"Armitage";"Guy";25;14;"Premiership";1991;"16/17";"http://www.itsrugby.fr/joueur_22167.html"
"909";"Armitage";"Guy";22;212;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_22167.html"
"910";"Armitage";"Guy";21;882;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_22167.html"
"911";"Armitage";"Guy";20;129;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_22167.html"
"912";"Barrow";"Dominic";25;544;"Premiership";1993;"17/18";"http://www.itsrugby.fr/joueur_22181.html"
"913";"Barrow";"Dominic";24;872;"Premiership";1993;"16/17";"http://www.itsrugby.fr/joueur_22181.html"
"914";"Barrow";"Dominic";23;1105;"Premiership";1993;"15/16";"http://www.itsrugby.fr/joueur_22181.html"
"915";"Barrow";"Dominic";22;871;"Premiership";1993;"14/15";"http://www.itsrugby.fr/joueur_22181.html"
"916";"Barrow";"Dominic";21;748;"Premiership";1993;"13/14";"http://www.itsrugby.fr/joueur_22181.html"
"917";"Daly";"Elliot";25;871;"Premiership";1992;"17/18";"http://www.itsrugby.fr/joueur_22182.html"
"918";"Daly";"Elliot";24;1251;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22182.html"
"919";"Daly";"Elliot";23;1321;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22182.html"
"920";"Daly";"Elliot";22;1519;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_22182.html"
"921";"Daly";"Elliot";21;1227;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22182.html"
"922";"Daly";"Elliot";20;1542;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22182.html"
"923";"Daly";"Elliot";19;913;"Premiership";1992;"11/12";"http://www.itsrugby.fr/joueur_22182.html"
"924";"Daly";"Elliot";18;258;"Premiership";1992;"10/11";"http://www.itsrugby.fr/joueur_22182.html"
"925";"Nutley";"Ben";25;238;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22185.html"
"926";"Nutley";"Ben";24;31;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22185.html"
"927";"Nutley";"Ben";23;242;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_22185.html"
"928";"Nutley";"Ben";22;98;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22185.html"
"929";"Nutley";"Ben";21;214;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22185.html"
"930";"Nutley";"Ben";20;506;"Premiership";1992;"11/12";"http://www.itsrugby.fr/joueur_22185.html"
"931";"Ransom";"Ben";24;636;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22188.html"
"932";"Ransom";"Ben";23;539;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_22188.html"
"933";"Ransom";"Ben";22;422;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22188.html"
"934";"Ransom";"Ben";21;163;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22188.html"
"935";"Bower";"Ryan";25;59;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_22201.html"
"936";"Bower";"Ryan";20;29;"Premiership";1991;"10/11";"http://www.itsrugby.fr/joueur_22201.html"
"937";"Launchbury";"Joe";25;887;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_22333.html"
"938";"Launchbury";"Joe";24;428;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_22333.html"
"939";"Launchbury";"Joe";23;1025;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_22333.html"
"940";"Launchbury";"Joe";22;914;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_22333.html"
"941";"Launchbury";"Joe";21;951;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_22333.html"
"942";"Launchbury";"Joe";20;373;"Premiership";1991;"10/11";"http://www.itsrugby.fr/joueur_22333.html"
"943";"Vunipola";"Billy";25;375;"Premiership";1992;"17/18";"http://www.itsrugby.fr/joueur_22334.html"
"944";"Vunipola";"Billy";24;946;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22334.html"
"945";"Vunipola";"Billy";23;716;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22334.html"
"946";"Vunipola";"Billy";22;1177;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_22334.html"
"947";"Vunipola";"Billy";21;910;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22334.html"
"948";"Vunipola";"Billy";20;1412;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22334.html"
"949";"Vunipola";"Billy";19;532;"Premiership";1992;"11/12";"http://www.itsrugby.fr/joueur_22334.html"
"950";"Vunipola";"Billy";18;90;"Premiership";1992;"10/11";"http://www.itsrugby.fr/joueur_22334.html"
"951";"Collier";"Will";25;580;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_22338.html"
"952";"Collier";"Will";24;399;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_22338.html"
"953";"Collier";"Will";23;692;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_22338.html"
"954";"Collier";"Will";22;188;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_22338.html"
"955";"Collier";"Will";21;28;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_22338.html"
"956";"Twomey";"Sam";25;201;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22345.html"
"957";"Twomey";"Sam";24;656;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22345.html"
"958";"Twomey";"Sam";23;201;"Premiership";1992;"14/15";"http://www.itsrugby.fr/joueur_22345.html"
"959";"Twomey";"Sam";21;16;"Premiership";1992;"12/13";"http://www.itsrugby.fr/joueur_22345.html"
"960";"Come";"Julien";21;55;"Top 14";1991;"11/12";"http://www.itsrugby.fr/joueur_22371.html"
"961";"Demotte";"William";25;1440;"Top 14";1991;"15/16";"http://www.itsrugby.fr/joueur_22373.html"
"962";"Demotte";"William";22;498;"Top 14";1991;"12/13";"http://www.itsrugby.fr/joueur_22373.html"
"963";"Julien";"Pierre";22;173;"Top 14";1991;"12/13";"http://www.itsrugby.fr/joueur_22374.html"
"964";"Julien";"Pierre";21;18;"Top 14";1991;"11/12";"http://www.itsrugby.fr/joueur_22374.html"
"965";"Taofifenua";"Sebastien";25;875;"Top 14";1992;"16/17";"http://www.itsrugby.fr/joueur_22375.html"
"966";"Taofifenua";"Sebastien";24;688;"Top 14";1992;"15/16";"http://www.itsrugby.fr/joueur_22375.html"
"967";"Taofifenua";"Sebastien";23;762;"Top 14";1992;"14/15";"http://www.itsrugby.fr/joueur_22375.html"
"968";"Taofifenua";"Sebastien";22;709;"Top 14";1992;"13/14";"http://www.itsrugby.fr/joueur_22375.html"
"969";"Taofifenua";"Sebastien";21;478;"Top 14";1992;"12/13";"http://www.itsrugby.fr/joueur_22375.html"
"970";"Taofifenua";"Sebastien";20;31;"Top 14";1992;"11/12";"http://www.itsrugby.fr/joueur_22375.html"
"971";"Vahaamahina";"Sebastien";25;519;"Top 14";1991;"16/17";"http://www.itsrugby.fr/joueur_22378.html"
"972";"Vahaamahina";"Sebastien";24;1138;"Top 14";1991;"15/16";"http://www.itsrugby.fr/joueur_22378.html"
"973";"Vahaamahina";"Sebastien";23;1222;"Top 14";1991;"14/15";"http://www.itsrugby.fr/joueur_22378.html"
"974";"Vahaamahina";"Sebastien";22;1008;"Top 14";1991;"13/14";"http://www.itsrugby.fr/joueur_22378.html"
"975";"Vahaamahina";"Sebastien";21;970;"Top 14";1991;"12/13";"http://www.itsrugby.fr/joueur_22378.html"
"976";"Vahaamahina";"Sebastien";20;77;"Top 14";1991;"11/12";"http://www.itsrugby.fr/joueur_22378.html"
"977";"Vahaamahina";"Sebastien";19;30;"Top 14";1991;"10/11";"http://www.itsrugby.fr/joueur_22378.html"
"978";"Bassett";"Joshua";25;1233;"Premiership";1992;"16/17";"http://www.itsrugby.fr/joueur_22449.html"
"979";"Bassett";"Joshua";24;459;"Premiership";1992;"15/16";"http://www.itsrugby.fr/joueur_22449.html"
"980";"Bassett";"Joshua";22;648;"Premiership";1992;"13/14";"http://www.itsrugby.fr/joueur_22449.html"
"981";"Fresia";"Florian";25;848;"Top 14";1992;"16/17";"http://www.itsrugby.fr/joueur_22796.html"
"982";"Fresia";"Florian";24;632;"Top 14";1992;"15/16";"http://www.itsrugby.fr/joueur_22796.html"
"983";"Fresia";"Florian";23;269;"Top 14";1992;"14/15";"http://www.itsrugby.fr/joueur_22796.html"
"984";"Fresia";"Florian";22;259;"Top 14";1992;"13/14";"http://www.itsrugby.fr/joueur_22796.html"
"985";"Fresia";"Florian";21;4;"Top 14";1992;"12/13";"http://www.itsrugby.fr/joueur_22796.html"
"986";"Galletier";"Kelian";25;1431;"Top 14";1992;"16/17";"http://www.itsrugby.fr/joueur_22797.html"
"987";"Galletier";"Kelian";24;689;"Top 14";1992;"15/16";"http://www.itsrugby.fr/joueur_22797.html"
"988";"Galletier";"Kelian";23;543;"Top 14";1992;"14/15";"http://www.itsrugby.fr/joueur_22797.html"
"989";"Galletier";"Kelian";22;673;"Top 14";1992;"13/14";"http://www.itsrugby.fr/joueur_22797.html"
"990";"Galletier";"Kelian";21;177;"Top 14";1992;"12/13";"http://www.itsrugby.fr/joueur_22797.html"
"991";"Galletier";"Kelian";20;63;"Top 14";1992;"11/12";"http://www.itsrugby.fr/joueur_22797.html"
"992";"Gayraud";"Pierre";25;455;"Top 14";1992;"16/17";"http://www.itsrugby.fr/joueur_22798.html"
"993";"Gayraud";"Pierre";23;317;"Top 14";1992;"14/15";"http://www.itsrugby.fr/joueur_22798.html"
